IdPA,IdRapp,DifferenceUploadDay,NomUnite,NomPrestataire,NomAuditeurDB,TotalAuditeur,EXIGENCES,DCOTES,CONSTATSDAUDIT,ACTIONFOURNISSEUR,DELAI,AVISAUDITEUR,AUDITEURPA
135,135.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,"des procédures documentées sont-elles en place pour assurer que la qualité de l’eau, de la vapeur et de la glace ne compromet pas la sécurité du produit fini ?",b,"2 analyses d'eau par an vues et conformes, le rapport de la municipalité n'est pas demandé.",l'analyse d'eau a été demandée à la commune,attente des résultats de la commune,approuvé,VP Auditeur 1
136,136.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,des procédures documentées sont-elles en place pour éviter la contamination croisée entre l’eau potable et l’eau non potable ?,b,"présence d'une eau de source pour le refroidissement du sérum, les canalisations ne sont pas clairement identifiées.(en partie).",les canalisations ont été identifiées.,01/09/2017,approuvé,VP Auditeur 1
137,137.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,des vestiaires sont-ils prévus pour le personnel ?,b,"vestiaires en place mais peu ordonnés pour les hommes, les supports à charlotte ne sont pas installés dans le sas (support à installer posé sur la poubelle)","les vestiaires ont été rangés, un affichage a été mis en place.",Immédiat,approuvé,VP Auditeur 1
138,138.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,"les installations de lavage des mains sont-elles appropriées, suffisantes et accessibles ?",d,les installations de lavage des mains sont à revoir : - pas assez d'eau dans le vestiaire hommes - eau brûlante dans le sas visiteurs - les porte-savons ne correspondent pas aux flacons - la détection de mouvement ne fonctionne pas bien au lave- mains du sas. -lave-main encombré par un outil en production observation d'employés qui se lavent les mains au jet alors qu'un lave-mains est à côté (caves).,les laves mains ont été améliorés.,Immédiat,approuvé,VP Auditeur 1
139,139.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,"les réfectoires sont-ils séparés et éloignés des zones de production, de conditionnement et de stockage ?",d,"il n'y a pas de réfectoire en place , la pause est prise dans le bureau attenant en tenue de travail. présence de pain, aliments, café, produits alimentaires qui ne servent plus, bouteille de vin, pots de confiture non regroupés dans un endroit.",les aliments pour la pause ont été regroupés dans une boite fermée.,Immédiat,approuvé,VP Auditeur 1
140,140.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,y a-t-il des installations appropriées pour le stockage des aliments et des ingrédients ?,c,"le stockage sec des produits du magasin et emballages implique un passage dans le couloir affinage, présence de décoration de noël, sac de poudre de lait ouvert, sacs de sel qui ne servent plus...",le stockage pour le magasin a été rangé. le passage se fait après la production.,Immédiat,approuvé,VP Auditeur 1
142,142.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,"les sources potentielles de contaminations croisées ont-elles été identifiées ? les procédures ont-elles été établies pour la manipulation des matières premières, des produits intermédiaires et des produits finis, pour éviter ces contaminations croisées ?",d,stockage de produits personnels pour la pause des employés dans le bureau de production. risque allergène de par ces ingrédients.,les produits personnel sont rangés dans une boite fermée.,Immédiat,approuvé,VP Auditeur 1
143,143.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,les menaces qui pèsent sur le produit suite à une altération intentionnelle/ contamination intentionnelle ont-elles été évaluées ?,c,pas d'étude de risques ni d'évaluation.,une étude est en cours par le ctfc pour la mise ne place d'une procédure commune sur ce risques.,2018,approuvé,VP Auditeur 1
144,144.0,13,VP Fournisseur 25,Visi office 3,VP Auditeur 1,449,les étapes du procédé de fabrication vulnérables par rapport à une altération intentionnelle/contamination intentionnelle ont-elles été identifiées ? sont-elles soumises à un contrôle d’accès supplémentaire ?,c,"le tank de stockage du lait situé à l'extérieur n'est pas sécurisé (cadenas), il n'y a pas d'échelles en place cependant.",une étude pour la sécurisation du tank est en cours.,2018,approuvé,VP Auditeur 1
426,426.0,5,VP Fournisseur 5,Visi office 3,VP Auditeur 1,449,prise en compte et réactivité sur les réclamations monoprix : délais de réponse aux clients mdd établie en interne et respecté sur les cas monoprix ; pertinence du traitement et des actions mises en place après réception des réclamations monoprix,b,un logiciel interne permet l'enregistrement et le traitement des réclamations clients. un délai est établi pour les réclamations arrivant depuis traceone et est fonction de la gravité de celles-ci. le respect des délais de réponse aux réclamations clients n'est pas suivi via un indicateur spécifique. une réclamation mineure (sur trois étudiées) a fait l'objet d'une réponse hors-délai (période de congés d'été).,intégrer dans l'instruction de gestion des réclamations les délais de réponses demandés par monoprix. etudier quel indicateur de suivi des délais pourrait être mis en place,30/09/17,approuvé,VP Auditeur 1
428,428.0,5,VP Fournisseur 5,Visi office 3,VP Auditeur 1,449,"contrôle interne quotidien du petit matériel de mesure (oxymètre, analyseurs de gaz, c/p, réfractomètres, ph mètre…) et contrôle du matériel de mesure en ligne",b,un contrôle d'étalonnage formalisé est réalisé de façon hebdomadaire et non quotidienne concernant l'oxymètre.,nous mettons en place un contrôle quotidien formalisé,30/08/2017,approuvé,VP Auditeur 1
429,429.0,5,VP Fournisseur 5,Visi office 3,VP Auditeur 1,449,contrôle de poids des produits finis : pertinence des règles d'échantillonnage et conformité des résultats.,b,"présence de trieuses pondérales sur les lignes où passent les produits monoprix. le fonctionnement de la trieuse (détection et éjection des sous-poids est testé). un relevé de poids est disponible pour chaque lot client. pour de longues fabrications, il n'y a pas d'évaluation de la conformité horaire des poids (moyenne et tu1). les relevés de poids observés révèlent néanmoins une bonne maîtrise des dosages et les durées des lots étudiés sont assez courtes.",nous regardons si pour les séries les plus longues nous avons des variations sur la moyenne du lot. nous précisons que nous avons des contrôles fait sur les pièces en fabrication toutes les heures avec réajustement si nécessaire qui nous permettent de ne pas avoir de variation au niveau des contrôles préemballés. //(ancienne action 21/08/2017 ) nous regardons si pour les séries les plus longues nous avons des variations sur la moyenne du lot. nous précisons que nous avons des contrôles fait sur les pièces en fabrication toutes les heures qui nous permettent de ne pas avoir de variation au niveau des contrôles préemballés,30/09/2017,approuvé,VP Auditeur 1
430,430.0,5,VP Fournisseur 5,Visi office 3,VP Auditeur 1,449,présence de matériel de balayage spécifique pour les bris de verre,c,"la procédure de gestion des bris de verre prévoit l'utilisation de matériel spécifique pour récolter les bris de verre. or, il n'y a pas de matériel spécifiquement dédié et identifié pour cela.",mise en place d'un armoire avec un matériel dédié pour la récolte des bris de verre en cas de besoin,30/07/2017,approuvé,VP Auditeur 1
431,431.0,5,VP Fournisseur 5,Visi office 3,VP Auditeur 1,449,sécurisation efficace des accès aux zones de fabrication et de stockage,b,"accès sécuriés aux locaux de production. lors de la visite, une porte donnant sur un couloir entre les zones de production avait été laissée ouverte avec une cale par un prestataire en cours d'intervention sur site.",rappel des consignes et sensibilisation du personnel,15/07/2017,approuvé,VP Auditeur 1
407,407.0,2,VP Fournisseur 69,Visi office 3,VP Auditeur 1,449,"legal and annual calibration of the balance used for final product control and intern intermediate controls, at least monthly. in event that balances are used for the individual control of products dosage, balances shall be checked daily.",b,présence d'une trieuse pondérale en ligne: contrôle annuel en juin (12/6/2017). etiquette verte en place (06/2018). amélioration: la balance est contrôlée avec 2 poids étalon chaque jour (100g et 500g): ceci ne correspond pas à l'exigence du guide de la dgccrf de 2014 qui requiert une comparaison avec une balance statique sous métrologie légale et d'échelon inférieur: la comparaison doit être quotidienne dans le cas de l'apposition du e métrologique sur l'emballage (cas du produit monoprix). un contrôle mensuel doit être réalisé également en dynamique sur 20 pesées d'un même préemballé avec calcul de la moyenne (comparaison à la pesée sur la balance statique de contrôle).,"nous allons mettre à jour la procédure du contrôle du poids: -un contrôle quotidien en pesant un poids certifié sur la balance en ligne et sur la balance statique. -un contrôle mensuel en pesant les mêmes 20 échantillons sur la balance en ligne et sur la balance statique, avec le calcul final de la moyenne et de la déviation standard.",01/09/2017,approuvé,VP Auditeur 1
408,408.0,2,VP Fournisseur 69,Visi office 3,VP Auditeur 1,449,compliance with the final product control plan.,b,le plan de contrôle décrit dans le cdc est respecté. amélioration: l'analyse libératoire (listeria) entre l'affinage et le conditionnement n'est cependant pas mentionnée dans le cdc. il s'agit d'un point déjà relevé dans l'audit précédent mais il n'y a pas eu de remise à jour du cdc depuis.,nous demandons la mise à jour du cahier de charge.,prochaine mise à jour du CDC,approuvé,VP Auditeur 1
409,409.0,2,VP Fournisseur 69,Visi office 3,VP Auditeur 1,449,compliance with the manufacturing control plan.,b,le plan de contrôle décrit dans le cdc est respecté. amélioration: les fréquences d'un certain nombre d'analyses sont cependant indiquées dans une colonne tout à gauche (commentaires) alors qu'une colonne est dédiée à cette information. => information à replacer au bon endroit ?,nous demandons la mise à jour du cahier de charge.,prochaine mise à jour du CDC,approuvé,VP Auditeur 1
223,223.0,9,VP Fournisseur 112,Visi office 3,VP Auditeur 1,449,respect du plan de contrôle sur les matières premières,b,certains détails ne sont pas tout à fait conformes à ce qui est déclaré sous le cdc to testé ( sauce béarnaise) : 1-les analyses organoleptiques de l'huile ne sont pas enregistrées 2-les analyses de ph et extrait sec du jaune d'œuf sont faites par le fournisseur d'œuf et non par le laboratoire interne 3-les t° des produits surgelés sont contrôlés à réception et cela n'est pas indiqué dans le cdc 4-les critères microbiologiques des herbes aromatiques ( estragon) sont très décalées avec ceux de la ft du fournisseur ( 5-le fournisseur cherche les entérobactéries par exemple au lieu des e coli et le seuil n'est pas inf à 10) 7-les analyses des herbes sont désormais demandées tous les trimestres au lieu de toutes les 10 réceptions pour éviter l'absence de demande d'analyse. 8-enfin les analyses du fournisseur d'herbes sont réceptionnées sans validation et certains critères sont parfois nc par rapport à la ft ( moisissures) sans demande d'explication au fournisseur,mise à jour du cdc monoprix suivant le plan de contrôle interne,1 à 7 à voir avec Monoprix lors de la révision du CDC8- immédiat,en attente d'élements complémentaires,VP Auditeur 1
225,225.0,9,VP Fournisseur 112,Visi office 3,VP Auditeur 1,449,"contrôle interne quotidien du petit matériel de mesure (oxymètre, analyseurs de gaz, c/p, réfractomètres, ph mètre…) et contrôle du matériel de mesure en ligne",b,"correctement suivi par le laboratoire intégré ( vu ph par exemple) toutefois ,la date anniversaire de vérification de la hotte à flux laminaire du laboratoire ( avril) est dépassée",vérification de la hotte faite le 30/06/2017,1 mois,approuvé,VP Auditeur 1
